Order_ID,Order_Date,Customer_ID,Product_ID,Category,Region,Quantity,Unit_Price,Discount,Sub_Category,Sales,Cost,Profit
ORD100781,2024-03-10,CUST00986,PROD0041,Sports,Central,2,319.89,0.05,Apparel,607.79,445.91,161.88
ORD100782,2023-02-26,CUST00915,PROD0118,Electronics,Central,3,480.1,0.1,Laptops,1296.27,826.48,469.79
ORD100783,2024-11-12,CUST00745,PROD0023,Furniture,East,4,427.25,0.18,Chairs,1401.38,771.42,629.96
ORD100784,2023-07-29,CUST00913,PROD0054,Furniture,West,1,132.51,0.14,Tables,113.96,65.23,48.73
ORD100785,2022-05-23,CUST00054,PROD0104,Electronics,West,3,16.97,0.2,Mobiles,40.73,23.01,17.72
ORD100786,2024-09-19,CUST01002,PROD0110,Toys,Central,7,301.67,0.13,Puzzles,1837.17,1111.34,725.83
ORD100787,2023-10-27,CUST00344,PROD0023,Electronics,East,2,269.26,0.2,Laptops,430.82,334.99,95.83
ORD100788,2022-05-25,CUST01193,PROD0032,Clothing,East,7,232.84,0.03,Men,1580.98,943.97,637.01
ORD100789,2024-10-03,CUST01185,PROD0010,Sports,South,4,240.24,0.13,Apparel,836.04,582.0,254.04
ORD100790,2023-05-18,CUST00703,PROD0081,Sports,North,7,297.9,0.19,Fitness,1689.09,1260.88,428.21
ORD100791,2024-03-31,CUST00527,PROD0035,Beauty,South,3,201.54,0.09,Haircare,550.2,404.23,145.97
ORD100792,2022-04-14,CUST01311,PROD0099,Electronics,South,7,89.77,0.1,Accessories,565.55,357.35,208.2
ORD100793,2024-11-28,CUST00412,PROD0063,Grocery,South,7,,0.01,Beverages,923.63,617.91,305.72
ORD100794,2022-07-17,CUST00569,PROD0067,Electronics,North,3,36.62,0.24,Laptops,83.49,47.51,35.98
ORD100795,2023-08-02,CUST00199,PROD0036,Toys,East,6,32.74,0.15,Educational,166.97,95.93,71.04
ORD100796,2023-01-26,CUST01185,PROD0093,Clothing,East,9,434.36,0.05,Men,3713.78,2271.81,1441.97
ORD100797,2023-07-08,CUST00775,PROD0049,Electronics,West,7,67.06,0.19,Mobiles,380.23,223.38,156.85
ORD100798,2024-11-04,CUST00389,PROD0046,Furniture,West,5,,0.04,Sofas,187.78,106.46,81.32
ORD100799,2023-04-23,CUST00474,PROD0027,Beauty,Central,1,414.06,0.14,Haircare,356.09,218.96,137.13
ORD100800,2024-07-11,CUST01405,PROD0031,Clothing,Central,8,477.0,0.04,Kids,3663.36,2504.6,1158.76
ORD100801,2023-02-24,CUST00765,PROD0034,Clothing,Central,4,106.84,0.2,Kids,341.89,206.03,135.86
ORD100802,2022-06-06,CUST00592,PROD0076,Toys,West,2,379.86,0.06,Puzzles,714.14,442.97,271.17
ORD100803,2023-07-04,CUST01148,PROD0101,Sports,West,9,85.46,0.29,Apparel,546.09,412.77,133.32
ORD100804,2024-10-17,CUST01096,PROD0059,Furniture,South,3,341.97,0.18,Sofas,841.25,620.64,220.61
ORD100805,2024-09-23,CUST00982,PROD0054,Grocery,East,6,341.47,0.01,Dairy,2028.33,1131.17,897.16
ORD100806,2024-08-08,CUST00994,PROD0089,Electronics,West,3,217.51,0.13,Accessories,567.7,323.63,244.07
ORD100807,2022-10-16,CUST00168,PROD0066,Grocery,North,7,441.6,0.05,Snacks,2936.64,2296.6,640.04
ORD100808,2022-07-15,CUST00284,PROD0030,Sports,South,2,64.92,0.18,Outdoor Games,106.47,68.18,38.29
ORD100809,2023-08-21,CUST01060,PROD0108,Furniture,North,4,240.89,0.23,Chairs,741.94,412.42,329.52
ORD100810,2023-06-01,CUST00824,PROD0073,Beauty,North,9,302.86,0.09,Haircare,2480.42,1606.25,874.17
ORD100811,2024-05-14,CUST01199,PROD0023,Beauty,East,8,380.73,0.2,Skincare,2436.67,1805.84,630.83
ORD100812,2024-03-16,CUST01223,PROD0009,Clothing,North,8,75.63,0.26,Women,447.73,347.26,100.47
ORD100813,2024-03-25,CUST01140,PROD0084,Toys,North,8,269.79,0.27,Educational,1575.57,1142.54,433.03
ORD100814,2022-08-16,CUST01339,PROD0055,Toys,North,7,230.21,0.04,Puzzles,1547.01,956.36,590.65
ORD100815,2022-08-04,CUST01244,PROD0001,Clothing,North,6,211.12,0.11,Men,1127.38,898.2,229.18
ORD100816,2024-08-05,CUST00891,PROD0056,Toys,South,8,182.87,0.08,Puzzles,1345.92,791.34,554.58
ORD100817,2022-01-15,CUST00134,PROD0039,Grocery,South,7,498.48,0.17,Dairy,2896.17,1859.69,1036.48
ORD100818,2022-02-16,CUST00122,PROD0087,Sports,East,1,89.2,0.24,Apparel,67.79,43.32,24.47
ORD100819,2022-11-20,CUST00833,PROD0018,Clothing,East,6,377.73,0.19,Kids,1835.77,1235.44,600.33
ORD100820,2024-04-23,CUST01022,PROD0042,Electronics,North,8,191.57,0.29,Mobiles,1088.12,629.96,458.16
ORD100821,2022-05-10,CUST01445,PROD0096,Electronics,Central,5,326.3,0.01,Accessories,1615.18,1136.11,479.07
ORD100822,2022-04-05,CUST00895,PROD0111,Furniture,North,6,494.21,0.06,Chairs,2787.34,1977.74,809.6
ORD100823,2023-09-19,CUST00289,PROD0073,Sports,North,2,241.48,0.26,Fitness,357.39,237.06,120.33
ORD100824,2024-01-25,CUST01077,PROD0075,Sports,East,2,413.1,0.12,Apparel,727.06,417.74,309.32
ORD100825,2024-03-04,CUST01229,PROD0065,Clothing,West,2,42.59,0.23,Women,65.59,48.55,17.04
ORD100826,2022-03-10,CUST01372,PROD0075,Sports,East,6,279.53,0.29,Outdoor Games,1190.8,931.24,259.56
ORD100827,2022-01-11,CUST01075,PROD0033,Grocery,South,5,194.17,0.18,Beverages,796.1,507.98,288.12
ORD100828,2024-05-21,CUST00839,PROD0030,Beauty,East,6,351.09,0.2,Skincare,1685.23,1026.53,658.7
ORD100829,2023-07-04,CUST00912,PROD0005,Sports,West,6,23.25,0.12,Outdoor Games,122.76,96.79,25.97
ORD100830,2023-12-13,CUST00040,PROD0050,Clothing,North,4,226.62,0.27,Women,661.73,386.93,274.8
ORD100831,2022-01-23,CUST00250,PROD0065,Clothing,West,7,249.81,0.2,Women,1398.94,937.12,461.82
ORD100832,2024-03-25,CUST00218,PROD0010,Grocery,East,9,423.12,0.18,Beverages,3122.63,2259.28,863.35
ORD100833,2022-12-12,CUST00179,PROD0060,Toys,Central,7,195.41,0.01,Outdoor,1354.19,759.55,594.64
ORD100834,2022-10-29,CUST00183,PROD0077,Grocery,South,6,163.7,0.15,Dairy,834.87,628.27,206.6
ORD100835,2022-12-29,CUST01188,PROD0027,Clothing,West,3,197.6,0.3,Kids,414.96,297.71,117.25
ORD100836,2023-01-31,CUST01401,PROD0072,Clothing,East,6,221.72,0.13,Men,1157.38,852.58,304.8
ORD100837,2022-08-06,CUST00705,PROD0028,Clothing,North,8,130.99,0.29,Women,744.02,448.23,295.79
ORD100838,2022-05-21,CUST00497,PROD0045,Clothing,East,8,27.4,0.29,Kids,155.63,96.09,59.54
ORD100839,2024-08-15,CUST00597,PROD0052,Furniture,North,4,495.2,0.19,Chairs,1604.45,1281.65,322.8
ORD100840,2024-09-11,CUST00461,PROD0066,Beauty,Central,5,383.91,0.09,Skincare,1746.79,1117.74,629.05
ORD100841,2024-09-19,CUST00474,PROD0062,Toys,South,4,492.8,0.06,Educational,1852.93,1030.42,822.51
ORD100842,2024-04-07,CUST00685,PROD0117,Clothing,West,2,333.06,0.16,Kids,559.54,357.3,202.24
ORD100843,2023-11-14,CUST01061,PROD0076,Furniture,East,5,442.06,0.03,Sofas,2143.99,1383.28,760.71
ORD100844,2024-09-30,CUST00319,PROD0091,Sports,East,1,227.9,0.15,Fitness,193.72,149.37,44.35
ORD100845,2022-12-22,CUST01436,PROD0077,Clothing,West,2,177.83,0.2,Women,284.53,176.27,108.26
ORD100846,2024-10-04,CUST00356,PROD0060,Toys,North,7,496.92,0.13,Puzzles,3026.24,2264.75,761.49
ORD100847,2024-06-06,CUST00617,PROD0086,Beauty,South,5,88.91,0.05,Makeup,422.32,243.84,178.48
ORD100848,2022-05-07,CUST00229,PROD0040,Toys,Central,8,112.29,0.24,Educational,682.72,462.67,220.05
ORD100849,2024-10-05,CUST00729,PROD0015,Grocery,West,6,335.74,0.16,Beverages,1692.13,1102.84,589.29
ORD100850,2023-08-27,CUST01288,PROD0095,Furniture,South,8,131.37,0.08,Tables,966.88,610.76,356.12
ORD100851,2024-10-10,CUST00561,PROD0007,Sports,East,2,218.27,0.0,Outdoor Games,436.54,324.8,111.74
ORD100852,2022-02-20,CUST01376,PROD0039,Toys,South,8,466.44,0.16,Puzzles,3134.48,2195.75,938.73
ORD100853,2024-11-18,CUST01466,PROD0113,Electronics,Central,9,136.56,0.23,Mobiles,946.36,745.45,200.91
ORD100854,2024-02-18,CUST00635,PROD0051,Clothing,South,8,257.78,0.11,Kids,1835.39,1175.0,660.39
ORD100855,2024-03-24,CUST00459,PROD0099,Toys,East,7,369.65,0.2,Outdoor,2070.04,1201.74,868.3
ORD100856,2023-02-24,CUST00025,PROD0007,Sports,Central,8,40.56,0.24,Outdoor Games,246.6,150.23,96.37
ORD100857,2024-09-09,CUST01155,PROD0012,Sports,Central,2,40.69,0.14,Outdoor Games,69.99,50.45,19.54
ORD100858,2024-04-04,CUST00370,PROD0014,Beauty,Central,6,374.22,0.08,Skincare,2065.69,1475.12,590.57
ORD100859,2024-10-21,CUST01460,PROD0034,Furniture,East,7,460.43,0.12,Chairs,2836.25,2006.77,829.48
ORD100860,2023-07-21,CUST01248,PROD0039,Furniture,North,9,297.95,0.23,Chairs,2064.79,1506.69,558.1
ORD100861,2023-01-06,CUST01012,PROD0112,Furniture,East,3,23.89,0.07,Sofas,66.65,38.43,28.22
ORD100862,2024-07-24,CUST00611,PROD0073,Grocery,North,6,228.65,0.08,Dairy,1262.15,785.18,476.97
ORD100863,2023-10-23,CUST01376,PROD0064,Sports,North,8,361.63,0.11,Apparel,2574.81,1786.03,788.78
ORD100864,2024-08-26,CUST01221,PROD0097,Clothing,East,4,317.73,0.19,Men,1029.45,678.38,351.07
ORD100865,2022-07-21,CUST00109,PROD0012,Electronics,South,5,103.1,0.07,Mobiles,479.42,324.5,154.92
ORD100866,2022-11-09,CUST01244,PROD0034,Furniture,East,2,31.3,0.15,Chairs,53.21,32.1,21.11
ORD100867,2022-04-27,CUST00720,PROD0027,Clothing,Central,7,445.21,0.19,Kids,2524.34,1773.32,751.02
ORD100868,2024-07-25,CUST01343,PROD0022,Furniture,South,8,116.81,0.16,Chairs,784.96,497.59,287.37
ORD100869,2023-07-29,CUST01106,PROD0018,Furniture,West,6,497.91,0.0,Chairs,2987.46,2240.28,747.18
ORD100870,2022-09-01,CUST00432,PROD0046,Sports,West,9,,0.15,Outdoor Games,475.29,331.18,144.11
ORD100871,2023-06-21,CUST01032,PROD0044,Electronics,West,3,61.6,0.11,Laptops,164.47,131.47,33.0
ORD100872,2022-03-16,CUST00636,PROD0018,Clothing,Central,9,335.72,0.01,Women,2991.27,2087.67,903.6
ORD100873,2023-01-21,CUST01173,PROD0037,Furniture,Central,9,138.72,0.27,Chairs,911.39,513.39,398.0
ORD100874,2023-04-20,CUST01122,PROD0007,Sports,North,9,487.32,0.19,Fitness,3552.56,2147.44,1405.12
ORD100875,2023-02-22,CUST01125,PROD0068,Grocery,Central,6,122.32,0.27,Snacks,535.76,328.42,207.34
ORD100876,2022-12-13,CUST00367,PROD0109,Furniture,North,9,313.69,0.09,Chairs,2569.12,1429.3,1139.82
ORD100877,2023-10-02,CUST01486,PROD0080,Sports,West,7,206.18,0.28,Outdoor Games,1039.15,810.2,228.95
ORD100878,2024-07-27,CUST00925,PROD0086,Clothing,East,8,49.7,0.13,Women,345.91,244.46,101.45
ORD100879,2024-08-12,CUST00414,PROD0060,Toys,East,8,355.46,0.1,Puzzles,2559.31,1927.22,632.09
ORD100880,2024-05-25,CUST01283,PROD0048,Furniture,Central,8,396.26,0.25,Sofas,2377.56,1656.33,721.23
ORD100881,2024-02-02,CUST00356,PROD0051,Grocery,West,3,414.15,0.01,Beverages,1230.03,940.14,289.89
ORD100882,2023-10-26,CUST00011,PROD0100,Grocery,West,6,247.54,0.22,Dairy,1158.49,818.8,339.69
ORD100883,2022-01-25,CUST01440,PROD0084,Furniture,North,7,488.07,0.26,Chairs,2528.2,1442.54,1085.66
ORD100884,2023-12-11,CUST01274,PROD0095,Clothing,North,4,400.89,0.26,Women,1186.63,661.34,525.29
ORD100885,2022-06-26,CUST01146,PROD0052,Beauty,West,4,222.86,0.01,Makeup,882.53,583.19,299.34
ORD100886,2022-10-12,CUST00065,PROD0097,Furniture,Central,7,54.23,0.26,Sofas,280.91,199.63,81.28
ORD100887,2022-03-04,CUST01326,PROD0077,Grocery,Central,2,130.92,0.21,Beverages,206.85,157.56,49.29
ORD100888,2024-09-29,CUST00125,PROD0052,Furniture,West,8,387.21,0.25,Tables,2323.26,1797.73,525.53
ORD100889,2023-10-24,CUST00312,PROD0084,Grocery,East,6,440.43,0.2,Dairy,2114.06,1596.56,517.5
ORD100890,2023-10-28,CUST01215,PROD0054,Toys,East,9,332.9,0.22,Outdoor,2336.96,1347.24,989.72
ORD100891,2022-06-05,CUST00775,PROD0041,Furniture,North,5,197.02,0.19,Chairs,797.93,589.6,208.33
ORD100892,2024-12-08,CUST01002,PROD0042,Electronics,West,1,181.21,0.14,Mobiles,155.84,99.32,56.52
ORD100893,2024-08-24,CUST00873,PROD0102,Furniture,East,7,182.6,0.28,Chairs,920.3,703.43,216.87
ORD100894,2024-04-28,CUST01474,PROD0022,Grocery,Central,4,248.28,0.03,Beverages,963.33,728.59,234.74
ORD100895,2023-11-20,CUST00694,PROD0039,Beauty,South,4,364.28,0.02,Haircare,1427.98,1017.7,410.28
ORD100896,2022-05-28,CUST01183,PROD0023,Clothing,South,3,85.75,0.2,Women,205.8,160.3,45.5
ORD100897,2022-12-08,CUST01377,PROD0048,Grocery,West,5,15.35,0.2,Snacks,61.4,42.09,19.31
ORD100898,2023-04-21,CUST00990,PROD0113,Toys,North,6,42.84,0.25,Outdoor,192.78,117.67,75.11
ORD100899,2024-12-22,CUST00799,PROD0033,Clothing,South,3,334.59,0.19,Men,813.05,579.91,233.14
ORD100900,2023-07-15,CUST00674,PROD0041,Electronics,Central,8,425.11,0.03,Accessories,3298.85,1972.18,1326.67
ORD100901,2022-11-23,CUST01287,PROD0030,Electronics,Central,2,206.25,0.26,Mobiles,305.25,226.04,79.21
ORD100902,2024-09-16,CUST00912,PROD0078,Toys,Central,7,172.14,0.03,Puzzles,1168.83,899.83,269.0
ORD100903,2022-08-03,CUST00406,PROD0047,Toys,South,1,14.89,0.13,Educational,12.95,9.28,3.67
ORD100904,2023-03-11,CUST00996,PROD0100,Toys,East,9,35.14,0.19,Puzzles,256.17,172.3,83.87
ORD100905,2024-08-09,CUST01041,PROD0057,Sports,Central,9,378.6,0.19,Outdoor Games,2759.99,2174.94,585.05
ORD100906,2023-12-24,CUST00637,PROD0072,Toys,North,5,49.35,0.13,Educational,214.67,160.47,54.2
ORD100907,2022-02-01,CUST01284,PROD0057,Furniture,West,2,415.05,0.1,Chairs,747.09,496.89,250.2
ORD100908,2023-11-01,CUST00890,PROD0111,Grocery,West,6,391.64,0.09,Beverages,2138.35,1469.98,668.37
ORD100909,2022-10-12,CUST01379,PROD0062,Sports,West,5,410.63,0.29,Fitness,1457.74,1063.17,394.57
ORD100910,2023-03-05,CUST00489,PROD0086,Furniture,East,4,344.54,0.1,Sofas,1240.34,818.68,421.66
ORD100911,2022-10-13,CUST01238,PROD0057,Beauty,West,2,15.41,0.17,Haircare,25.58,16.65,8.93
ORD100912,2024-11-08,CUST00239,PROD0068,Clothing,West,5,224.5,0.17,Men,931.68,714.51,217.17
ORD100913,2022-01-18,CUST00180,PROD0115,Beauty,South,8,82.8,0.17,Haircare,549.79,352.03,197.76
ORD100914,2024-02-08,CUST01443,PROD0099,Electronics,East,2,172.36,0.19,Accessories,279.22,222.87,56.35
ORD100915,2023-08-13,CUST01167,PROD0072,Beauty,East,7,280.91,0.08,Makeup,1809.06,1148.67,660.39
ORD100916,2024-10-06,CUST00317,PROD0098,Electronics,South,3,,0.1,Laptops,991.74,731.57,260.17
ORD100917,2022-07-13,CUST01268,PROD0086,Clothing,North,6,119.93,0.02,Kids,705.19,477.56,227.63
ORD100918,2023-05-17,CUST00232,PROD0025,Electronics,West,4,170.74,0.17,Mobiles,566.86,320.1,246.76
ORD100919,2024-09-14,CUST01327,PROD0089,Beauty,North,6,108.93,0.07,Skincare,607.83,455.72,152.11
ORD100920,2022-04-24,CUST00331,PROD0040,Toys,South,2,492.2,0.05,Educational,935.18,708.94,226.24
ORD100921,2024-08-04,CUST00561,PROD0104,Toys,South,5,464.94,0.25,Outdoor,1743.52,1284.0,459.52
ORD100922,2024-04-10,CUST00949,PROD0017,Sports,South,2,328.59,0.17,Fitness,545.46,425.62,119.84
ORD100923,2024-07-13,CUST00248,PROD0080,Toys,South,8,413.29,0.17,Outdoor,2744.25,1552.05,1192.2
ORD100924,2022-02-24,CUST00283,PROD0112,Clothing,Central,9,360.84,0.05,Men,3085.18,1935.28,1149.9
ORD100925,2024-03-10,CUST01311,PROD0048,Grocery,South,8,425.06,0.13,Snacks,2958.42,2356.63,601.79
ORD100926,2024-02-17,CUST00940,PROD0039,Clothing,North,1,468.31,0.17,Kids,388.7,262.81,125.89
ORD100927,2022-06-11,CUST00032,PROD0015,Beauty,South,5,465.57,0.13,Skincare,2025.23,1250.05,775.18
ORD100928,2022-03-28,CUST00530,PROD0017,Grocery,North,4,289.41,0.16,Beverages,972.42,623.52,348.9
ORD100929,2022-02-24,CUST00381,PROD0035,Electronics,South,4,482.51,0.0,Laptops,1930.04,1516.22,413.82
ORD100930,2024-10-28,CUST00063,PROD0033,Sports,South,7,206.74,0.06,Fitness,1360.35,993.8,366.55
ORD100931,2024-04-12,CUST00128,PROD0104,Beauty,Central,4,100.76,0.07,Makeup,374.83,217.51,157.32
ORD100932,2022-11-09,CUST00163,PROD0103,Electronics,South,1,119.58,0.11,Laptops,106.43,65.29,41.14
ORD100933,2024-01-29,CUST00958,PROD0018,Electronics,West,3,231.98,0.28,Laptops,501.08,289.1,211.98
ORD100934,2023-03-19,CUST01275,PROD0030,Grocery,Central,8,130.3,0.16,Snacks,875.62,670.32,205.3
ORD100935,2022-11-24,CUST00295,PROD0087,Electronics,Central,7,67.92,0.08,Accessories,437.4,280.53,156.87
ORD100936,2024-12-13,CUST00179,PROD0037,Clothing,West,2,201.4,0.22,Women,314.18,249.58,64.6
ORD100937,2024-01-31,CUST00229,PROD0111,Beauty,Central,7,292.71,0.07,Skincare,1905.54,1515.49,390.05
ORD100938,2023-08-02,CUST00883,PROD0007,Grocery,South,2,484.16,0.05,Dairy,919.9,657.91,261.99
ORD100939,2024-12-10,CUST00394,PROD0074,Toys,West,6,312.17,0.09,Outdoor,1704.45,1231.44,473.01
ORD100940,2024-10-03,CUST00692,PROD0080,Beauty,South,8,388.09,0.09,Skincare,2825.3,1902.58,922.72
ORD100941,2022-04-06,CUST01420,PROD0028,Grocery,Central,3,342.69,0.13,Snacks,894.42,585.31,309.11
ORD100942,2024-03-24,CUST00072,PROD0087,Beauty,East,3,195.41,0.21,Haircare,463.12,298.97,164.15
ORD100943,2023-05-06,CUST00318,PROD0098,Clothing,West,8,98.6,0.17,Women,654.7,511.67,143.03
ORD100944,2023-03-28,CUST00595,PROD0018,Sports,North,8,144.72,0.15,Fitness,984.1,639.5,344.6
ORD100945,2022-06-14,CUST00379,PROD0047,Clothing,Central,6,438.88,0.28,Kids,1895.96,1499.82,396.14
ORD100946,2022-07-01,CUST00907,PROD0023,Clothing,East,1,82.07,0.01,Women,81.25,60.6,20.65
ORD100947,2023-04-14,CUST00136,PROD0115,Electronics,Central,3,53.29,0.12,Laptops,140.69,85.53,55.16
ORD100948,2024-06-28,CUST00730,PROD0020,Beauty,South,7,427.35,0.21,Makeup,2363.25,1501.98,861.27
ORD100949,2024-01-05,CUST01402,PROD0031,Sports,South,2,276.36,0.1,Apparel,497.45,291.98,205.47
ORD100950,2024-04-02,CUST01143,PROD0014,Toys,South,9,342.84,0.14,Outdoor,2653.58,1563.1,1090.48
ORD100951,2024-08-01,CUST00906,PROD0023,Sports,East,9,413.79,0.01,Outdoor Games,3686.87,2538.99,1147.88
ORD100952,2022-01-07,CUST00530,PROD0002,Toys,South,2,173.31,0.06,Puzzles,325.82,201.82,124.0
ORD100953,2022-11-26,CUST00935,PROD0029,Furniture,Central,6,376.31,0.02,Tables,2212.7,1740.31,472.39
ORD100954,2024-02-14,CUST00666,PROD0050,Sports,Central,2,317.34,0.29,Outdoor Games,450.62,289.03,161.59
ORD100955,2022-05-31,CUST00523,PROD0073,Sports,Central,1,17.28,0.22,Fitness,13.48,7.57,5.91
ORD100956,2022-05-27,CUST00387,PROD0059,Beauty,West,9,361.57,0.2,Makeup,2603.3,1509.06,1094.24
ORD100957,2024-07-03,CUST00574,PROD0033,Clothing,Central,5,175.42,0.0,Kids,877.1,563.12,313.98
ORD100958,2023-12-01,CUST00583,PROD0048,Sports,South,1,107.94,0.14,Apparel,92.83,63.27,29.56
ORD100959,2022-03-23,CUST00573,PROD0044,Electronics,West,7,480.73,0.21,Mobiles,2658.44,1479.64,1178.8
ORD100960,2023-05-29,CUST00644,PROD0012,Beauty,West,3,385.93,0.18,Haircare,949.39,604.09,345.3
ORD100961,2024-03-25,CUST00573,PROD0083,Grocery,West,6,17.12,0.15,Snacks,87.31,64.16,23.15
ORD100962,2023-12-10,CUST00870,PROD0042,Electronics,West,4,381.12,0.25,Mobiles,1143.36,657.98,485.38
ORD100963,2024-01-16,CUST01293,PROD0084,Clothing,East,3,425.93,0.1,Kids,1150.01,664.94,485.07
ORD100964,2024-10-19,CUST00547,PROD0101,Electronics,Central,6,181.37,0.25,Accessories,816.16,513.16,303.0
ORD100965,2023-12-08,CUST00438,PROD0095,Sports,East,8,166.59,0.12,Fitness,1172.79,674.87,497.92
ORD100966,2023-04-16,CUST00555,PROD0035,Clothing,North,6,,0.17,Men,1069.31,690.18,379.13
ORD100967,2023-01-31,CUST00111,PROD0041,Beauty,East,6,235.78,0.16,Haircare,1188.33,867.49,320.84
ORD100968,2022-09-18,CUST01346,PROD0085,Sports,West,5,193.39,0.12,Fitness,850.92,677.15,173.77
ORD100969,2024-03-15,CUST00527,PROD0055,Grocery,Central,5,255.56,0.08,Beverages,1175.58,659.88,515.7
ORD100970,2024-07-22,CUST00177,PROD0111,Grocery,Central,1,486.42,0.13,Beverages,423.19,293.93,129.26
ORD100971,2024-06-23,CUST00674,PROD0110,Toys,South,4,20.88,0.04,Educational,80.18,48.62,31.56
ORD100972,2024-12-12,CUST00624,PROD0107,Sports,East,8,491.37,0.1,Outdoor Games,3537.86,2337.67,1200.19
ORD100973,2024-07-28,CUST00944,PROD0013,Furniture,Central,6,425.47,0.17,Tables,2118.84,1691.8,427.04
ORD100974,2024-05-03,CUST00473,PROD0039,Electronics,North,7,399.68,0.02,Laptops,2741.8,2188.8,553.0
ORD100975,2023-08-16,CUST00994,PROD0091,Furniture,North,9,227.9,0.22,Chairs,1599.86,1122.68,477.18
ORD100976,2023-12-15,CUST00879,PROD0089,Electronics,East,8,42.16,0.17,Laptops,279.94,165.59,114.35
ORD100977,2023-09-24,CUST01412,PROD0066,Toys,South,4,311.31,0.29,Outdoor,884.12,596.87,287.25
ORD100978,2022-02-28,CUST01122,PROD0035,Toys,North,7,447.66,0.03,Puzzles,3039.61,2307.13,732.48
ORD100979,2022-05-08,CUST01435,PROD0116,Grocery,South,3,215.4,0.07,Snacks,600.97,416.7,184.27
ORD100980,2024-01-06,CUST01399,PROD0072,Beauty,East,5,39.31,0.16,Skincare,165.1,120.42,44.68
ORD100981,2023-12-22,CUST00170,PROD0033,Beauty,Central,3,7.68,0.15,Makeup,19.58,14.54,5.04
ORD100982,2023-06-10,CUST01014,PROD0089,Grocery,South,7,64.1,0.15,Snacks,381.39,253.19,128.2
ORD100983,2023-06-05,CUST00056,PROD0085,Sports,North,3,304.94,0.1,Apparel,823.34,590.79,232.55
ORD100984,2023-07-06,CUST00325,PROD0036,Grocery,South,8,495.5,0.26,Dairy,2933.36,1704.75,1228.61
ORD100985,2022-08-25,CUST00658,PROD0013,Sports,Central,8,357.49,0.02,Apparel,2802.72,1809.58,993.14
ORD100986,2023-05-09,CUST00957,PROD0056,Electronics,Central,6,82.79,0.26,Mobiles,367.59,249.03,118.56
ORD100987,2022-01-04,CUST00260,PROD0046,Sports,North,9,,0.23,Apparel,2993.9,2191.3,802.6
ORD100988,2023-10-28,CUST00641,PROD0073,Beauty,South,2,331.83,0.24,Makeup,504.38,335.88,168.5
ORD100989,2023-03-18,CUST00562,PROD0099,Furniture,South,6,154.27,0.27,Tables,675.7,533.49,142.21
ORD100990,2022-01-29,CUST00340,PROD0046,Beauty,West,4,253.33,0.17,Haircare,841.06,522.4,318.66
ORD100991,2023-09-02,CUST00404,PROD0100,Furniture,North,7,204.49,0.26,Sofas,1059.26,629.8,429.46
ORD100992,2024-03-15,CUST00532,PROD0113,Grocery,South,1,436.25,0.12,Dairy,383.9,230.18,153.72
ORD100993,2022-03-16,CUST01198,PROD0111,Toys,East,4,476.89,0.21,Educational,1506.97,968.54,538.43
ORD100994,2024-04-17,CUST00795,PROD0044,Furniture,West,4,66.23,0.09,Chairs,241.08,164.6,76.48
ORD100995,2022-05-08,CUST01184,PROD0046,Toys,North,6,77.98,0.24,Outdoor,355.59,223.34,132.25
ORD100996,2022-02-11,CUST01034,PROD0115,Grocery,Central,6,45.82,0.01,Snacks,272.17,208.72,63.45
ORD100997,2022-02-10,CUST00594,PROD0074,Electronics,North,6,193.12,0.25,Mobiles,869.04,630.34,238.7
ORD100998,2024-07-22,CUST01280,PROD0069,Sports,East,4,485.67,0.04,Apparel,1864.97,1149.42,715.55
ORD100999,2022-02-03,CUST00617,PROD0031,Clothing,East,5,493.72,0.05,Kids,2345.17,1737.67,607.5
ORD101000,2024-11-06,CUST00652,PROD0024,Furniture,Central,8,299.99,0.23,Chairs,1847.94,1282.58,565.36
ORD101001,2024-09-24,CUST00714,PROD0032,Sports,Central,3,234.44,0.07,Fitness,654.09,471.85,182.24
ORD101002,2023-08-11,CUST00344,PROD0113,Sports,Central,6,154.68,0.15,Apparel,788.87,619.76,169.11
ORD101003,2022-12-08,CUST01397,PROD0113,Grocery,West,1,5.24,0.15,Dairy,4.45,2.72,1.73
ORD101004,2022-01-27,CUST01459,PROD0067,Grocery,East,6,135.11,0.11,Snacks,721.49,562.71,158.78
ORD101005,2023-10-08,CUST00046,PROD0016,Sports,Central,9,77.42,0.28,Apparel,501.68,364.16,137.52
ORD101006,2024-01-01,CUST00904,PROD0057,Furniture,East,8,5.98,0.17,Chairs,39.71,23.91,15.8
ORD101007,2022-06-17,CUST00055,PROD0105,Clothing,West,5,448.52,0.22,Men,1749.23,1359.44,389.79
ORD101008,2023-09-02,CUST01102,PROD0113,Beauty,West,7,46.75,0.27,Haircare,238.89,157.69,81.2
ORD101009,2022-09-25,CUST00856,PROD0084,Electronics,East,5,355.78,0.18,Accessories,1458.7,877.9,580.8
ORD101010,2024-03-31,CUST01296,PROD0108,Furniture,Central,3,462.64,0.21,Sofas,1096.46,676.22,420.24
ORD101011,2023-03-31,CUST00660,PROD0024,Sports,North,9,67.9,0.13,Apparel,531.66,389.19,142.47
ORD101012,2024-06-24,CUST00111,PROD0034,Electronics,South,7,124.04,0.3,Mobiles,607.8,477.6,130.2
ORD101013,2024-07-10,CUST01039,PROD0052,Grocery,East,8,121.34,0.23,Dairy,747.45,455.61,291.84
