Order_ID,Order_Date,Customer_ID,Product_ID,Category,Region,Quantity,Unit_Price,Discount,Sub_Category,Sales,Cost,Profit
ORD104118,2022-04-13,CUST01449,PROD0074,Grocery,East,5,385.13,0.12,Beverages,1694.57,1101.47,593.1
ORD104119,2024-09-28,CUST00960,PROD0003,Grocery,East,2,54.35,0.12,Dairy,95.66,62.18,33.48
ORD104120,2024-09-02,CUST00637,PROD0085,Electronics,North,6,303.85,0.23,Accessories,1403.79,912.46,491.33
ORD104121,2024-03-08,CUST00879,PROD0100,Furniture,North,5,161.28,0.17,Sofas,669.31,435.05,234.26
ORD104122,2023-10-20,CUST01352,PROD0055,Clothing,North,3,53.79,0.2,Men,129.1,83.92,45.18
ORD104123,2024-05-31,CUST00087,PROD0010,Beauty,North,9,413.2,0.04,Haircare,3570.05,2320.53,1249.52
ORD104124,2024-01-03,CUST00515,PROD0071,Clothing,West,7,276.4,0.18,Men,1586.54,1031.25,555.29
ORD104125,2023-02-27,CUST01004,PROD0022,Clothing,East,9,396.65,0.19,Men,2891.58,1879.53,1012.05
ORD104126,2023-07-26,CUST01189,PROD0023,Sports,South,4,484.4,0.16,Apparel,1627.58,1057.93,569.65
ORD104127,2022-06-20,CUST01247,PROD0076,Clothing,East,3,95.86,0.03,Men,278.95,181.32,97.63
ORD104128,2022-06-22,CUST00861,PROD0103,Grocery,West,2,72.78,0.23,Dairy,112.08,72.85,39.23
ORD104129,2023-10-25,CUST01321,PROD0013,Furniture,West,5,490.52,0.16,Tables,2060.18,1339.12,721.06
ORD104130,2023-03-29,CUST00916,PROD0040,Clothing,East,1,120.48,0.16,Women,101.2,65.78,35.42
ORD104131,2022-12-16,CUST00451,PROD0013,Furniture,East,6,216.33,0.25,Chairs,973.48,632.76,340.72
ORD104132,2023-05-09,CUST01367,PROD0097,Electronics,North,2,418.98,0.07,Laptops,779.3,506.54,272.76
ORD104133,2023-09-12,CUST00341,PROD0095,Electronics,West,9,119.03,0.15,Laptops,910.58,591.88,318.7
ORD104134,2024-10-24,CUST01485,PROD0112,Sports,East,5,357.18,0.22,Fitness,1393.0,905.45,487.55
ORD104135,2024-07-07,CUST01416,PROD0051,Clothing,South,2,394.5,0.27,Men,575.97,374.38,201.59
ORD104136,2022-01-06,CUST00421,PROD0064,Toys,South,4,250.72,0.26,Puzzles,742.13,482.38,259.75
ORD104137,2022-10-15,CUST00381,PROD0092,Sports,North,6,246.28,0.23,Outdoor Games,1137.81,739.58,398.23
ORD104138,2023-08-31,CUST00005,PROD0083,Grocery,North,4,118.21,0.26,Dairy,349.9,227.44,122.46
ORD104139,2023-04-02,CUST00648,PROD0085,Sports,East,5,314.84,0.08,Outdoor Games,1448.26,941.37,506.89
ORD104140,2024-10-26,CUST01028,PROD0096,Clothing,South,4,104.44,0.13,Kids,363.45,236.24,127.21
ORD104141,2023-09-16,CUST00316,PROD0090,Grocery,West,4,135.02,0.29,Dairy,383.46,249.25,134.21
ORD104142,2023-01-11,CUST01102,PROD0013,Clothing,Central,3,300.19,0.0,Men,900.57,585.37,315.2
ORD104143,2023-03-23,CUST00531,PROD0029,Grocery,South,9,142.36,0.3,Beverages,896.87,582.97,313.9
ORD104144,2024-04-14,CUST00355,PROD0071,Beauty,West,3,234.59,0.03,Skincare,682.66,443.73,238.93
ORD104145,2024-03-21,CUST01057,PROD0047,Toys,South,4,475.43,0.27,Puzzles,1388.26,902.37,485.89
ORD104146,2024-08-16,CUST00662,PROD0026,Toys,East,8,299.39,0.17,Educational,1987.95,1292.17,695.78
ORD104147,2024-04-28,CUST01163,PROD0070,Sports,Central,5,376.69,0.09,Apparel,1713.94,1114.06,599.88
ORD104148,2024-03-19,CUST01296,PROD0096,Electronics,Central,7,352.97,0.29,Mobiles,1754.26,1140.27,613.99
ORD104149,2024-09-05,CUST01220,PROD0100,Sports,East,6,476.62,0.18,Outdoor Games,2344.97,1524.23,820.74
ORD104150,2023-02-20,CUST00127,PROD0118,Clothing,East,1,57.89,0.27,Men,42.26,27.47,14.79
ORD104151,2023-12-27,CUST00349,PROD0023,Toys,North,2,95.93,0.11,Puzzles,170.76,110.99,59.77
ORD104152,2023-03-30,CUST01068,PROD0116,Toys,West,5,344.46,0.2,Educational,1377.84,895.6,482.24
ORD104153,2022-05-30,CUST00742,PROD0075,Sports,West,3,423.94,0.11,Outdoor Games,1131.92,735.75,396.17
ORD104154,2024-01-29,CUST00728,PROD0056,Clothing,North,8,374.53,0.3,Men,2097.37,1363.29,734.08
ORD104155,2024-02-18,CUST00244,PROD0085,Sports,West,8,78.09,0.17,Fitness,518.52,337.04,181.48
ORD104156,2024-08-30,CUST00009,PROD0019,Beauty,Central,2,341.5,0.21,Skincare,539.57,350.72,188.85
ORD104157,2024-02-02,CUST00712,PROD0098,Sports,South,6,315.95,0.09,Outdoor Games,1725.09,1121.31,603.78
ORD104158,2024-09-28,CUST00846,PROD0113,Sports,Central,7,270.78,0.23,Apparel,1459.5,948.68,510.82
ORD104159,2022-03-17,CUST01103,PROD0111,Clothing,North,7,284.22,0.13,Women,1730.9,1125.08,605.82
ORD104160,2023-08-22,CUST01214,PROD0116,Electronics,West,3,305.54,0.27,Mobiles,669.13,434.93,234.2
ORD104161,2022-08-13,CUST00086,PROD0050,Toys,West,9,94.6,0.16,Puzzles,715.18,464.87,250.31
ORD104162,2022-04-23,CUST00271,PROD0108,Grocery,South,7,169.57,0.11,Dairy,1056.42,686.67,369.75
ORD104163,2022-09-08,CUST00513,PROD0035,Clothing,South,1,308.13,0.25,Men,231.1,150.22,80.88
ORD104164,2024-04-20,CUST01044,PROD0049,Clothing,South,9,44.32,0.18,Men,327.08,212.6,114.48
ORD104165,2023-12-15,CUST00130,PROD0095,Clothing,Central,6,356.52,0.24,Kids,1625.73,1056.72,569.01
ORD104166,2022-05-05,CUST00838,PROD0046,Sports,North,6,374.03,0.21,Fitness,1772.9,1152.38,620.52
ORD104167,2024-12-28,CUST00770,PROD0093,Sports,North,7,76.19,0.14,Fitness,458.66,298.13,160.53
ORD104168,2024-12-06,CUST01031,PROD0070,Clothing,North,2,145.62,0.2,Women,232.99,151.44,81.55
ORD104169,2024-06-02,CUST00852,PROD0100,Toys,Central,2,119.39,0.23,Educational,183.86,119.51,64.35
ORD104170,2022-01-30,CUST00937,PROD0053,Grocery,East,4,108.91,0.21,Snacks,344.16,223.7,120.46
ORD104171,2022-10-08,CUST01334,PROD0031,Electronics,West,2,186.5,0.1,Mobiles,335.7,218.2,117.5
ORD104172,2024-07-12,CUST00901,PROD0096,Furniture,Central,7,378.52,0.12,Sofas,2331.68,1515.59,816.09
ORD104173,2023-01-03,CUST00473,PROD0104,Toys,North,9,206.33,0.29,Puzzles,1318.45,856.99,461.46
ORD104174,2023-05-10,CUST01126,PROD0084,Toys,Central,2,269.74,0.09,Puzzles,490.93,319.1,171.83
ORD104175,2024-11-14,CUST00338,PROD0022,Beauty,Central,1,65.72,0.24,Skincare,49.95,32.47,17.48
ORD104176,2023-12-19,CUST00319,PROD0067,Furniture,East,1,309.15,0.06,Chairs,290.6,188.89,101.71
ORD104177,2024-10-13,CUST01049,PROD0008,Furniture,South,2,499.57,0.12,Chairs,879.24,571.51,307.73
ORD104178,2023-08-29,CUST00721,PROD0109,Clothing,North,3,365.9,0.1,Kids,987.93,642.15,345.78
ORD104179,2023-01-10,CUST01454,PROD0019,Grocery,Central,1,245.03,0.18,Dairy,200.92,130.6,70.32
ORD104180,2023-10-01,CUST00143,PROD0031,Toys,South,8,238.31,0.28,Outdoor,1372.67,892.24,480.43
ORD104181,2024-11-14,CUST00657,PROD0032,Toys,West,6,461.64,0.22,Outdoor,2160.48,1404.31,756.17
ORD104182,2022-04-26,CUST01173,PROD0079,Electronics,West,3,206.89,0.04,Accessories,595.84,387.3,208.54
ORD104183,2022-02-17,CUST01079,PROD0055,Furniture,West,9,364.55,0.22,Chairs,2559.14,1663.44,895.7
ORD104184,2022-04-09,CUST00471,PROD0103,Furniture,Central,4,306.94,0.01,Chairs,1215.48,790.06,425.42
ORD104185,2023-02-09,CUST00363,PROD0031,Toys,Central,9,315.24,0.2,Puzzles,2269.73,1475.32,794.41
ORD104186,2023-11-16,CUST00650,PROD0067,Furniture,East,5,46.45,0.26,Sofas,171.86,111.71,60.15
ORD104187,2024-06-21,CUST00209,PROD0051,Clothing,North,9,334.56,0.11,Men,2679.83,1741.89,937.94
ORD104188,2023-05-18,CUST01209,PROD0096,Electronics,South,8,322.8,0.22,Accessories,2014.27,1309.28,704.99
ORD104189,2024-06-12,CUST01089,PROD0074,Toys,West,2,372.13,0.19,Educational,602.85,391.85,211.0
ORD104190,2022-09-15,CUST00549,PROD0092,Sports,South,5,340.35,0.03,Fitness,1650.7,1072.96,577.74
ORD104191,2024-04-23,CUST01136,PROD0027,Electronics,East,1,440.52,0.09,Accessories,400.87,260.57,140.3
ORD104192,2022-05-01,CUST00263,PROD0048,Sports,West,1,498.73,0.2,Fitness,398.98,259.34,139.64
ORD104193,2024-03-20,CUST01100,PROD0110,Beauty,South,3,99.54,0.01,Skincare,295.63,192.16,103.47
ORD104194,2024-09-04,CUST01320,PROD0104,Clothing,North,1,444.8,0.16,Kids,373.63,242.86,130.77
ORD104195,2022-02-23,CUST01202,PROD0043,Electronics,North,6,149.59,0.16,Accessories,753.93,490.05,263.88
ORD104196,2024-10-15,CUST00766,PROD0095,Sports,East,6,134.69,0.23,Fitness,622.27,404.48,217.79
ORD104197,2024-02-23,CUST00001,PROD0051,Furniture,South,5,116.14,0.29,Chairs,412.3,268.0,144.3
ORD104198,2022-08-29,CUST00148,PROD0098,Toys,East,9,275.37,0.01,Outdoor,2453.55,1594.81,858.74
ORD104199,2023-04-28,CUST00876,PROD0069,Electronics,East,4,265.83,0.03,Laptops,1031.42,670.42,361.0
ORD104200,2024-10-09,CUST00986,PROD0075,Grocery,East,3,426.01,0.09,Dairy,1163.01,755.96,407.05
ORD104201,2022-07-06,CUST01153,PROD0071,Toys,Central,3,222.32,0.17,Puzzles,553.58,359.83,193.75
ORD104202,2023-10-18,CUST00513,PROD0072,Electronics,North,1,392.84,0.01,Accessories,388.91,252.79,136.12
ORD104203,2022-09-19,CUST00629,PROD0081,Toys,Central,4,487.28,0.09,Puzzles,1773.7,1152.9,620.8
ORD104204,2024-08-10,CUST00972,PROD0108,Sports,Central,7,101.18,0.04,Outdoor Games,679.93,441.95,237.98
ORD104205,2023-05-06,CUST01173,PROD0050,Electronics,North,8,46.42,0.19,Laptops,300.8,195.52,105.28
ORD104206,2023-03-07,CUST01293,PROD0061,Electronics,East,6,178.15,0.21,Accessories,844.43,548.88,295.55
ORD104207,2022-08-27,CUST00653,PROD0103,Furniture,South,7,479.32,0.01,Tables,3321.69,2159.1,1162.59
ORD104208,2022-10-31,CUST01129,PROD0041,Electronics,East,5,392.51,0.28,Mobiles,1413.04,918.48,494.56
ORD104209,2022-10-25,CUST00466,PROD0051,Grocery,East,8,229.85,0.22,Dairy,1434.26,932.27,501.99
ORD104210,2022-03-17,CUST00764,PROD0078,Furniture,Central,3,51.07,0.1,Sofas,137.89,89.63,48.26
ORD104211,2024-09-25,CUST01020,PROD0024,Grocery,South,8,151.67,0.22,Dairy,946.42,615.17,331.25
ORD104212,2023-10-04,CUST00929,PROD0030,Sports,North,7,443.99,0.14,Fitness,2672.82,1737.33,935.49
ORD104213,2024-04-06,CUST01305,PROD0115,Grocery,West,9,81.23,0.2,Beverages,584.86,380.16,204.7
ORD104214,2022-10-10,CUST01431,PROD0052,Beauty,North,6,328.87,0.13,Haircare,1716.7,1115.86,600.84
ORD104215,2023-08-14,CUST00794,PROD0050,Clothing,South,2,308.48,0.13,Men,536.76,348.89,187.87
ORD104216,2022-03-13,CUST00900,PROD0057,Grocery,North,5,158.73,0.06,Snacks,746.03,484.92,261.11
ORD104217,2023-12-04,CUST01382,PROD0062,Electronics,Central,9,297.28,0.26,Laptops,1979.88,1286.92,692.96
ORD104218,2023-07-29,CUST00675,PROD0079,Toys,South,7,369.94,0.27,Educational,1890.39,1228.75,661.64
ORD104219,2024-09-26,CUST01009,PROD0117,Furniture,West,3,34.21,0.12,Tables,90.31,58.7,31.61
ORD104220,2024-06-10,CUST01227,PROD0053,Furniture,West,2,399.58,0.12,Chairs,703.26,457.12,246.14
ORD104221,2022-01-12,CUST00281,PROD0068,Furniture,South,8,232.84,0.05,Chairs,1769.58,1150.23,619.35
ORD104222,2022-05-21,CUST00916,PROD0077,Toys,North,8,114.94,0.1,Puzzles,827.57,537.92,289.65
ORD104223,2022-01-17,CUST01281,PROD0069,Grocery,West,1,271.94,0.24,Snacks,206.67,134.34,72.33
ORD104224,2024-12-22,CUST01118,PROD0031,Sports,South,2,34.19,0.12,Fitness,60.17,39.11,21.06
ORD104225,2022-09-10,CUST00324,PROD0076,Beauty,South,5,421.62,0.24,Haircare,1602.16,1041.4,560.76
ORD104226,2023-04-10,CUST00791,PROD0030,Clothing,South,5,496.13,0.26,Men,1835.68,1193.19,642.49
ORD104227,2023-01-11,CUST01386,PROD0113,Electronics,East,7,340.42,0.1,Accessories,2144.65,1394.02,750.63
ORD104228,2024-09-07,CUST01375,PROD0010,Sports,North,5,162.47,0.3,Fitness,568.64,369.62,199.02
ORD104229,2023-06-04,CUST01086,PROD0094,Furniture,South,9,446.92,0.18,Sofas,3298.27,2143.88,1154.39
ORD104230,2022-03-31,CUST00187,PROD0090,Electronics,South,1,159.39,0.1,Laptops,143.45,93.24,50.21
ORD104231,2023-12-21,CUST00915,PROD0044,Grocery,East,5,183.94,0.03,Snacks,892.11,579.87,312.24
ORD104232,2024-03-14,CUST00542,PROD0006,Beauty,Central,3,461.51,0.1,Skincare,1246.08,809.95,436.13
ORD104233,2024-03-06,CUST00897,PROD0027,Sports,East,6,312.17,0.04,Outdoor Games,1798.1,1168.76,629.34
ORD104234,2023-09-22,CUST01328,PROD0020,Beauty,South,1,193.19,0.23,Haircare,148.76,96.69,52.07
ORD104235,2022-03-17,CUST00639,PROD0092,Clothing,North,2,223.82,0.08,Kids,411.83,267.69,144.14
ORD104236,2024-07-14,CUST00436,PROD0020,Beauty,East,9,341.67,0.1,Makeup,2767.53,1798.89,968.64
ORD104237,2023-02-04,CUST00213,PROD0012,Furniture,South,9,328.15,0.1,Chairs,2658.02,1727.71,930.31
ORD104238,2024-08-27,CUST01430,PROD0109,Beauty,North,2,184.99,0.18,Makeup,303.38,197.2,106.18
ORD104239,2024-12-30,CUST00818,PROD0085,Grocery,East,4,64.12,0.11,Beverages,228.27,148.38,79.89
ORD104240,2024-03-07,CUST00962,PROD0094,Sports,West,3,213.4,0.04,Apparel,614.59,399.48,215.11
ORD104241,2022-07-14,CUST01158,PROD0049,Clothing,North,8,336.63,0.19,Kids,2181.36,1417.88,763.48
ORD104242,2022-08-16,CUST00960,PROD0052,Sports,South,1,136.6,0.15,Fitness,116.11,75.47,40.64
ORD104243,2023-04-06,CUST00917,PROD0010,Furniture,North,9,442.73,0.23,Tables,3068.12,1994.28,1073.84
ORD104244,2023-09-10,CUST00993,PROD0115,Grocery,North,4,172.98,0.08,Beverages,636.57,413.77,222.8
ORD104245,2024-11-10,CUST00915,PROD0005,Electronics,South,8,106.32,0.26,Accessories,629.41,409.12,220.29
ORD104246,2022-03-05,CUST01243,PROD0064,Sports,West,8,213.02,0.11,Outdoor Games,1516.7,985.86,530.84
ORD104247,2022-06-14,CUST00421,PROD0058,Toys,North,6,122.64,0.19,Puzzles,596.03,387.42,208.61
ORD104248,2022-01-27,CUST00319,PROD0101,Furniture,South,9,230.08,0.3,Sofas,1449.5,942.18,507.32
ORD104249,2024-10-08,CUST01181,PROD0008,Clothing,North,8,48.92,0.21,Kids,309.17,200.96,108.21
ORD104250,2022-10-12,CUST00188,PROD0030,Clothing,Central,3,221.54,0.16,Men,558.28,362.88,195.4
ORD104251,2022-10-08,CUST00162,PROD0017,Toys,West,6,370.59,0.08,Outdoor,2045.66,1329.68,715.98
ORD104252,2024-04-17,CUST00129,PROD0067,Toys,Central,2,144.74,0.12,Puzzles,254.74,165.58,89.16
ORD104253,2024-04-10,CUST00304,PROD0021,Grocery,North,1,492.19,0.03,Snacks,477.42,310.32,167.1
ORD104254,2024-07-06,CUST01113,PROD0016,Toys,West,5,96.43,0.08,Outdoor,443.58,288.33,155.25
ORD104255,2022-08-12,CUST00917,PROD0096,Furniture,South,7,174.94,0.1,Sofas,1102.12,716.38,385.74
ORD104256,2024-02-23,CUST01186,PROD0027,Sports,Central,6,248.53,0.25,Fitness,1118.38,726.95,391.43
ORD104257,2024-08-22,CUST00922,PROD0115,Toys,West,4,422.49,0.03,Puzzles,1639.26,1065.52,573.74
ORD104258,2024-08-07,CUST01060,PROD0006,Furniture,West,4,220.21,0.12,Sofas,775.14,503.84,271.3
ORD104259,2024-11-19,CUST01251,PROD0042,Electronics,North,9,369.14,0.15,Laptops,2823.92,1835.55,988.37
ORD104260,2022-02-14,CUST00151,PROD0016,Toys,Central,3,12.43,0.29,Outdoor,26.48,17.21,9.27
ORD104261,2023-04-16,CUST00593,PROD0045,Electronics,South,2,17.66,0.11,Mobiles,31.43,20.43,11.0
ORD104262,2022-02-03,CUST00047,PROD0003,Beauty,East,6,23.78,0.29,Skincare,101.3,65.84,35.46
ORD104263,2023-10-15,CUST00940,PROD0118,Sports,North,1,16.46,0.15,Outdoor Games,13.99,9.09,4.9
ORD104264,2024-04-09,CUST00660,PROD0040,Clothing,West,2,106.22,0.21,Kids,167.83,109.09,58.74
ORD104265,2022-08-09,CUST00231,PROD0020,Sports,Central,4,299.98,0.03,Outdoor Games,1163.92,756.55,407.37
ORD104266,2023-06-18,CUST01002,PROD0104,Beauty,East,9,396.24,0.21,Skincare,2817.27,1831.23,986.04
ORD104267,2023-11-23,CUST00165,PROD0007,Toys,West,4,285.98,0.03,Outdoor,1109.6,721.24,388.36
ORD104268,2024-07-20,CUST00724,PROD0059,Clothing,Central,3,45.25,0.16,Women,114.03,74.12,39.91
ORD104269,2024-04-20,CUST00820,PROD0011,Sports,Central,1,353.29,0.1,Outdoor Games,317.96,206.67,111.29
ORD104270,2024-10-07,CUST01090,PROD0093,Electronics,East,8,278.71,0.1,Mobiles,2006.71,1304.36,702.35
ORD104271,2023-08-05,CUST01104,PROD0052,Clothing,West,4,161.51,0.03,Women,626.66,407.33,219.33
ORD104272,2022-08-27,CUST00140,PROD0003,Electronics,East,2,92.52,0.21,Accessories,146.18,95.02,51.16
ORD104273,2023-03-17,CUST00400,PROD0021,Grocery,South,7,45.1,0.17,Snacks,262.03,170.32,91.71
ORD104274,2022-05-28,CUST00130,PROD0053,Sports,North,1,249.89,0.12,Apparel,219.9,142.94,76.96
ORD104275,2024-10-29,CUST00985,PROD0096,Sports,North,3,421.39,0.29,Outdoor Games,897.56,583.41,314.15
ORD104276,2023-01-23,CUST00766,PROD0030,Electronics,South,5,54.84,0.01,Laptops,271.46,176.45,95.01
ORD104277,2024-12-09,CUST00446,PROD0103,Grocery,West,7,57.51,0.19,Beverages,326.08,211.95,114.13
ORD104278,2024-07-04,CUST00029,PROD0011,Clothing,East,3,140.87,0.14,Men,363.44,236.24,127.2
ORD104279,2023-09-30,CUST01226,PROD0081,Electronics,North,4,193.11,0.26,Accessories,571.61,371.55,200.06
ORD104280,2022-10-05,CUST01261,PROD0025,Grocery,South,5,496.53,0.23,Snacks,1911.64,1242.57,669.07
ORD104281,2024-09-15,CUST00799,PROD0050,Electronics,Central,2,271.98,0.05,Accessories,516.76,335.89,180.87
ORD104282,2023-08-12,CUST01363,PROD0089,Furniture,North,9,414.89,0.11,Chairs,3323.27,2160.13,1163.14
ORD104283,2023-10-11,CUST01423,PROD0009,Sports,North,7,116.61,0.21,Fitness,644.85,419.15,225.7
ORD104284,2023-09-10,CUST01463,PROD0045,Furniture,South,2,455.45,0.12,Tables,801.59,521.03,280.56
ORD104285,2022-05-15,CUST00289,PROD0029,Clothing,East,6,373.19,0.21,Men,1768.92,1149.8,619.12
ORD104286,2023-08-03,CUST01276,PROD0062,Furniture,North,7,170.48,0.26,Sofas,883.09,574.01,309.08
ORD104287,2023-05-05,CUST00977,PROD0015,Sports,East,4,378.42,0.22,Outdoor Games,1180.67,767.44,413.23
ORD104288,2023-04-23,CUST00100,PROD0019,Toys,South,4,443.83,0.16,Puzzles,1491.27,969.33,521.94
ORD104289,2023-01-19,CUST00422,PROD0015,Grocery,Central,8,182.95,0.24,Beverages,1112.34,723.02,389.32
ORD104290,2022-06-12,CUST00643,PROD0039,Sports,North,2,416.65,0.26,Fitness,616.64,400.82,215.82
ORD104291,2023-03-17,CUST00694,PROD0035,Sports,East,2,225.35,0.12,Fitness,396.62,257.8,138.82
ORD104292,2023-02-19,CUST00706,PROD0104,Toys,East,2,373.96,0.26,Educational,553.46,359.75,193.71
ORD104293,2022-10-15,CUST00018,PROD0013,Furniture,West,2,150.72,0.24,Tables,229.09,148.91,80.18
ORD104294,2022-07-06,CUST00471,PROD0016,Clothing,East,7,346.95,0.12,Women,2137.21,1389.19,748.02
ORD104295,2022-05-10,CUST00723,PROD0067,Toys,East,4,438.67,0.02,Outdoor,1719.59,1117.73,601.86
ORD104296,2022-07-13,CUST01031,PROD0117,Sports,South,5,242.42,0.27,Outdoor Games,884.83,575.14,309.69
ORD104297,2022-11-12,CUST00419,PROD0095,Beauty,East,8,390.37,0.07,Makeup,2904.35,1887.83,1016.52
ORD104298,2022-05-24,CUST00380,PROD0055,Clothing,West,7,280.64,0.26,Women,1453.72,944.92,508.8
ORD104299,2022-01-16,CUST00508,PROD0065,Electronics,Central,8,256.2,0.21,Accessories,1619.18,1052.47,566.71
ORD104300,2023-02-27,CUST00114,PROD0035,Sports,West,5,122.38,0.3,Outdoor Games,428.33,278.41,149.92
ORD104301,2022-09-02,CUST00852,PROD0016,Toys,Central,8,16.58,0.06,Outdoor,124.68,81.04,43.64
ORD104302,2024-07-15,CUST00511,PROD0001,Electronics,North,1,336.76,0.09,Accessories,306.45,199.19,107.26
ORD104303,2022-05-09,CUST00851,PROD0050,Toys,Central,5,389.66,0.03,Puzzles,1889.85,1228.4,661.45
ORD104304,2024-06-25,CUST00976,PROD0014,Beauty,Central,2,43.88,0.3,Haircare,61.43,39.93,21.5
ORD104305,2024-06-05,CUST00614,PROD0062,Grocery,West,5,331.03,0.19,Snacks,1340.67,871.44,469.23
ORD104306,2022-12-07,CUST00469,PROD0007,Clothing,South,2,109.15,0.08,Women,200.84,130.55,70.29
ORD104307,2022-01-04,CUST00093,PROD0023,Electronics,South,6,494.95,0.15,Mobiles,2524.24,1640.76,883.48
ORD104308,2022-11-02,CUST01126,PROD0099,Beauty,Central,9,392.51,0.29,Makeup,2508.14,1630.29,877.85
ORD104309,2024-06-26,CUST00493,PROD0063,Furniture,West,2,81.53,0.1,Chairs,146.75,95.39,51.36
ORD104310,2023-08-30,CUST00763,PROD0029,Toys,South,2,240.13,0.24,Educational,365.0,237.25,127.75
ORD104311,2024-09-18,CUST00989,PROD0022,Sports,South,3,394.89,0.04,Fitness,1137.28,739.23,398.05
ORD104312,2022-11-17,CUST00479,PROD0080,Electronics,West,5,263.27,0.22,Laptops,1026.75,667.39,359.36
ORD104313,2023-07-13,CUST00877,PROD0093,Beauty,Central,9,489.45,0.11,Skincare,3920.49,2548.32,1372.17
ORD104314,2023-09-10,CUST00167,PROD0006,Beauty,North,3,219.15,0.06,Skincare,618.0,401.7,216.3
ORD104315,2023-12-12,CUST00140,PROD0082,Toys,West,9,444.01,0.26,Educational,2957.11,1922.12,1034.99
ORD104316,2023-06-15,CUST00094,PROD0029,Toys,West,9,50.71,0.16,Outdoor,383.37,249.19,134.18
ORD104317,2023-02-14,CUST01205,PROD0089,Toys,West,9,276.76,0.11,Educational,2216.85,1440.95,775.9
ORD104318,2024-03-28,CUST00576,PROD0109,Electronics,Central,4,497.66,0.12,Laptops,1751.76,1138.64,613.12
ORD104319,2023-05-08,CUST01028,PROD0002,Electronics,Central,6,340.9,0.02,Mobiles,2004.49,1302.92,701.57
ORD104320,2022-01-12,CUST00606,PROD0108,Toys,West,2,81.14,0.15,Puzzles,137.94,89.66,48.28
ORD104321,2022-07-14,CUST01413,PROD0064,Furniture,South,1,332.01,0.22,Tables,258.97,168.33,90.64
ORD104322,2023-05-05,CUST01296,PROD0096,Sports,North,2,215.55,0.25,Apparel,323.33,210.16,113.17
ORD104323,2024-03-05,CUST01156,PROD0036,Clothing,East,4,353.56,0.25,Kids,1060.68,689.44,371.24
ORD104324,2024-05-30,CUST00584,PROD0096,Beauty,West,7,178.96,0.25,Skincare,939.54,610.7,328.84
ORD104325,2022-07-01,CUST00816,PROD0105,Toys,West,2,249.72,0.25,Educational,374.58,243.48,131.1
ORD104326,2024-08-19,CUST00593,PROD0020,Furniture,Central,1,112.5,0.14,Sofas,96.75,62.89,33.86
ORD104327,2023-10-18,CUST00686,PROD0055,Clothing,Central,3,84.68,0.13,Men,221.01,143.66,77.35
ORD104328,2023-11-25,CUST00963,PROD0037,Toys,East,7,152.79,0.03,Puzzles,1037.44,674.34,363.1
ORD104329,2022-01-30,CUST00987,PROD0106,Beauty,Central,3,389.03,0.09,Skincare,1062.05,690.33,371.72
ORD104330,2024-02-17,CUST01076,PROD0102,Clothing,Central,2,397.73,0.07,Men,739.78,480.86,258.92
ORD104331,2023-03-20,CUST01314,PROD0097,Toys,South,1,274.05,0.18,Educational,224.72,146.07,78.65
ORD104332,2022-10-25,CUST00446,PROD0052,Electronics,North,3,97.46,0.1,Laptops,263.14,171.04,92.1
ORD104333,2024-03-18,CUST00237,PROD0069,Toys,South,7,405.52,0.16,Educational,2384.46,1549.9,834.56
ORD104334,2024-04-24,CUST01304,PROD0070,Toys,West,3,434.14,0.11,Outdoor,1159.15,753.45,405.7
ORD104335,2024-10-12,CUST01068,PROD0022,Toys,South,5,55.66,0.27,Outdoor,203.16,132.05,71.11
ORD104336,2023-07-08,CUST00882,PROD0085,Toys,East,6,210.06,0.13,Puzzles,1096.51,712.73,383.78
ORD104337,2022-10-30,CUST00766,PROD0083,Furniture,South,5,277.73,0.25,Tables,1041.49,676.97,364.52
ORD104338,2023-02-25,CUST00937,PROD0107,Grocery,Central,1,403.93,0.01,Snacks,399.89,259.93,139.96
ORD104339,2022-07-04,CUST00359,PROD0015,Furniture,East,5,317.91,0.01,Sofas,1573.65,1022.87,550.78
ORD104340,2023-04-13,CUST00646,PROD0098,Furniture,East,3,208.97,0.22,Tables,488.99,317.84,171.15
ORD104341,2024-01-24,CUST00690,PROD0047,Electronics,West,8,234.49,0.21,Laptops,1481.98,963.29,518.69
ORD104342,2022-12-29,CUST00462,PROD0071,Toys,West,5,217.37,0.01,Puzzles,1075.98,699.39,376.59
ORD104343,2022-12-02,CUST00101,PROD0081,Furniture,Central,8,67.8,0.15,Chairs,461.04,299.68,161.36
ORD104344,2022-06-11,CUST00692,PROD0108,Clothing,North,9,394.1,0.01,Men,3511.43,2282.43,1229.0
ORD104345,2022-01-12,CUST00984,PROD0108,Toys,East,2,36.75,0.05,Outdoor,69.82,45.38,24.44
ORD104346,2023-08-11,CUST01485,PROD0069,Electronics,Central,4,344.6,0.29,Accessories,978.66,636.13,342.53
ORD104347,2022-07-20,CUST00769,PROD0052,Sports,West,1,80.78,0.1,Fitness,72.7,47.26,25.44
ORD104348,2023-06-06,CUST00268,PROD0039,Sports,West,9,212.52,0.14,Outdoor Games,1644.9,1069.19,575.71
ORD104349,2023-05-20,CUST00883,PROD0002,Electronics,North,8,64.96,0.2,Accessories,415.74,270.23,145.51
ORD104350,2024-02-27,CUST01386,PROD0091,Beauty,East,2,297.69,0.28,Haircare,428.67,278.64,150.03
