Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Total_Profit,Segment,PCA1,PCA2
CUST00286,84,11,12899.84,1172.7127272727273,4514.94,1,-0.6307624448652597,-0.19147289342830184
CUST00287,29,8,10245.45,1280.68125,3585.9,1,-1.2671212224838997,-1.1527549238051715
CUST00288,3,10,7678.01,767.801,2687.31,1,-1.114056455318777,-1.5021687240512167
CUST00289,134,9,9388.85,1043.2055555555555,3286.11,1,-1.6730871339265352,0.046283533461918026
CUST00290,104,10,12042.75,1204.275,4214.96,1,-1.0138752620204086,-0.07267070511901191
CUST00291,161,15,11487.14,765.8093333333333,4020.47,3,-0.4344006068294693,0.8179849839624661
CUST00292,79,14,15490.24,1106.4457142857143,5421.58,0,0.27059157572392045,0.0810113217196898
CUST00293,57,19,19640.07,1033.687894736842,6874.04,2,1.8135847748524065,0.36855867898385597
CUST00294,24,13,10097.02,776.6938461538462,3533.96,1,-0.3530844352148011,-0.9438355128149625
CUST00295,67,12,13073.78,1089.4816666666666,4575.84,1,-0.34897099403551723,-0.31937012952448574
CUST00296,3,13,12903.42,992.5707692307692,4516.21,0,0.10265191925950772,-1.0054850526426273
CUST00297,158,12,15303.6,1275.3,5356.26,3,-0.4772059649676979,0.8605874095697186
CUST00298,28,8,6450.49,806.31125,2257.67,1,-1.7495328277656332,-1.4048803899845685
CUST00299,57,10,11729.26,1172.926,4105.24,1,-0.8400902946357084,-0.6289341232784232
CUST00300,149,15,16414.91,1094.3273333333334,5745.22,0,0.25256663042793104,0.9936041358044919
CUST00301,19,10,8806.91,880.691,3082.42,1,-1.0420522950026663,-1.247965889744868
CUST00302,1,15,15052.37,1003.4913333333332,5268.33,0,0.7516360561294194,-0.7818441002207015
CUST00303,49,11,11803.39,1073.0354545454545,4131.19,1,-0.6120873072387615,-0.660451434732207
CUST00304,6,19,11036.38,580.8621052631579,3862.76,0,0.9417942601888707,-0.7591988490682751
CUST00305,109,13,8612.7,662.5153846153846,3014.45,1,-0.9305930815716245,-0.06793863115038616
CUST00306,25,15,12176.66,811.7773333333333,4261.85,0,0.2733456011438929,-0.6903539250061077
CUST00307,184,12,16762.47,1396.8725000000002,5866.86,3,-0.40839481615302037,1.249843298090792
CUST00308,115,11,11122.84,1011.1672727272728,3893.0,1,-0.9999417314580714,0.04959433127071994
CUST00309,25,12,12158.17,1013.1808333333332,4255.35,1,-0.27521659248623576,-0.8567642557535442
CUST00310,65,11,9935.45,903.2227272727272,3477.41,1,-0.9246343213045639,-0.5963372436596642
CUST00311,11,19,30512.36,1605.9136842105263,10679.31,2,3.418163146562277,0.533218175711573
CUST00312,102,12,11604.59,967.0491666666668,4061.62,1,-0.6968662018163154,-0.013129347535853497
CUST00313,21,12,9014.01,751.1675,3154.91,1,-0.6604579474485074,-1.101846624736874
CUST00314,50,14,19436.84,1388.3457142857144,6802.89,0,0.9090646413704181,0.0003857920851576101
CUST00315,10,9,9588.08,1065.3422222222223,3355.83,1,-1.0828956669490937,-1.356206530199301
CUST00316,2,14,17516.14,1251.152857142857,6130.64,0,0.881167649284983,-0.6692347798863709
CUST00317,24,15,15860.98,1057.3986666666667,5551.35,0,0.7506668836810475,-0.46807095177407776
CUST00318,210,12,14507.11,1208.9258333333337,5077.4800000000005,3,-0.8161895283200884,1.40350671542278
CUST00319,34,19,22115.44,1163.9705263157894,7740.39,2,2.2359506069978976,0.2630873760167885
CUST00320,21,24,21371.19,890.46625,7479.92,2,3.109959950612604,0.34291558036281133
CUST00321,148,9,7890.94,876.7711111111112,2761.83,1,-1.9290454311518357,0.11104398245240296
CUST00322,207,15,15535.16,1035.6773333333333,5437.29,3,-0.12442140034290408,1.5997161802740134
CUST00323,128,13,10082.83,775.6023076923077,3528.99,1,-0.8284629857518787,0.24214526498981778
CUST00324,108,14,13623.29,973.0921428571428,4768.14,0,-0.10102311583408836,0.2935484138337621
CUST00325,3,17,21793.61,1281.9770588235294,7627.77,2,1.9716839783074602,-0.22126633649414335
CUST00326,112,9,12404.73,1378.3033333333333,4341.64,1,-1.1859170994528274,-0.013491069950683884
CUST00327,10,18,24451.01,1358.3894444444445,8557.84,2,2.4628677056996793,0.08225711414951165
CUST00328,60,14,18121.79,1294.4135714285717,6342.62,0,0.6947844937917386,0.031095731588227565
CUST00329,22,18,17271.13,959.5072222222224,6044.889999999999,2,1.4869122190404924,-0.23621268514559335
CUST00330,63,14,11269.61,804.9721428571429,3944.36,0,-0.19813993819524964,-0.36929899945457817
CUST00331,112,11,12394.84,1126.8036363636363,4338.2,1,-0.8230597883134856,0.09603995418615827
CUST00332,32,13,15471.83,1190.1407692307691,5415.14,0,0.30017768792178506,-0.5116144343297947
CUST00333,223,21,24335.16,1158.817142857143,8517.32,2,2.0243089315704497,2.670969569257408
CUST00334,361,9,14944.54,1660.5044444444443,5230.59,3,-1.9938179357344048,2.989274939265047
CUST00335,36,11,14394.61,1308.6009090909092,5038.12,0,-0.2203901267552243,-0.644451249497157
CUST00336,254,16,16931.6,1058.225,5926.04,3,0.022819763801481062,2.2797499571172275
CUST00337,15,13,10474.15,805.7038461538461,3665.96,1,-0.26371057794062885,-1.0226251148036345
CUST00338,37,13,15927.73,1225.21,5574.71,0,0.3359110712860408,-0.4256352578830072
CUST00339,296,12,15719.24,1309.9366666666667,5501.74,3,-1.0522461503438696,2.461850910452866
CUST00340,77,12,7146.42,595.535,2501.23,1,-1.1550976289520072,-0.581217600518378
CUST00341,24,18,18922.88,1051.2711111111112,6623.02,2,1.6897560622772265,-0.10861805695775609
CUST00342,91,17,21790.07,1281.7688235294115,7626.54,2,1.5705270555400253,0.7827929144471556
CUST00343,91,26,31852.63,1225.101153846154,11148.4,2,4.500312290894947,1.9167705601039247
CUST00344,33,14,18323.16,1308.797142857143,6413.12,0,0.8435669339960621,-0.26426395810207953
CUST00345,75,14,20165.37,1440.3835714285713,7057.89,0,0.8887128134702187,0.3319041222988548
CUST00346,179,12,11491.75,957.6458333333334,4022.13,3,-1.061960544733412,0.8584615638781598
CUST00347,71,17,14800.05,870.5911764705882,5179.98,0,0.7646442560727361,0.11117177059324211
CUST00348,254,9,12766.04,1418.448888888889,4468.11,3,-1.7861426078838405,1.6299755589496776
CUST00349,106,13,17118.97,1316.8438461538462,5991.650000000001,0,0.1745823388009228,0.4373745219258304
CUST00350,1,21,26263.75,1250.654761904762,9192.31,2,3.2826470182529497,0.2597653304282945
CUST00351,1,26,35081.36,1349.283076923077,12278.47,2,5.324428884924296,1.0944594913125698
CUST00352,200,6,10206.85,1701.1416666666669,3572.4,3,-2.414838866902461,0.6861443512307934
CUST00353,37,12,14080.01,1173.3341666666668,4928.02,0,-0.08324949572577142,-0.5979147434090567
CUST00354,3,8,6812.88,851.61,2384.51,1,-1.5891953592717698,-1.6672019987594757
CUST00355,23,13,14979.82,1152.293846153846,5242.93,0,0.2780244674399557,-0.6455333202909944
CUST00356,12,14,16299.5,1164.25,5704.82,0,0.6795153634109403,-0.6322827242274038
CUST00357,22,21,26635.63,1268.3633333333337,9322.45,2,3.234744017082303,0.5230121971126289
CUST00358,97,20,23548.18,1177.409,8241.869999999999,2,2.314994715133973,1.1280207038421648
CUST00359,281,10,13970.31,1397.0310000000002,4889.62,3,-1.5724916947983913,2.069573735180169
CUST00360,24,13,14790.73,1137.7484615384617,5176.75,0,0.2492072095537317,-0.6461149252517467
CUST00361,4,15,11932.82,795.5213333333334,4176.49,0,0.33767855265151436,-0.9454792537105512
CUST00362,59,17,17288.48,1016.969411764706,6050.9800000000005,0,1.1385980986488131,0.13206433343286783
CUST00363,189,10,16538.85,1653.8849999999998,5788.6,3,-0.8239830680597369,1.1825623852748652
CUST00364,3,11,11711.08,1064.6436363636365,4098.88,1,-0.41447420782501887,-1.19127315742274
CUST00365,23,13,15600.13,1200.01,5460.04,0,0.35762195645533335,-0.6061872469990061
CUST00366,81,11,15384.75,1398.6136363636365,5384.66,0,-0.29824124005853436,-0.06809276074099857
CUST00367,67,24,29119.2,1213.3,10191.7,2,3.8947177571249756,1.3593360090253181
CUST00368,48,21,24267.11,1155.5766666666666,8493.48,2,2.8124287396221073,0.6694979103068124
CUST00369,30,17,15898.6,935.2117647058824,5564.53,0,1.0922999883013997,-0.2870524879771148
CUST00370,37,8,7417.61,927.20125,2596.16,1,-1.6664140207124185,-1.2408254222549684
CUST00371,20,20,15472.97,773.6485,5415.55,2,1.6294075924413518,-0.2629357109789592
CUST00372,128,12,15524.37,1293.6975,5433.53,0,-0.3122738199200606,0.5322213084804835
CUST00373,22,17,18166.27,1068.604117647059,6358.21,2,1.4197123954000894,-0.2345134010408728
CUST00374,95,11,11705.51,1064.1372727272728,4096.93,1,-0.8341053758386121,-0.14169340548431256
CUST00375,57,8,7345.139999999999,918.1425,2570.79,1,-1.7667820800031944,-1.0171758557800017
CUST00376,49,12,11939.42,994.9516666666668,4178.79,1,-0.41256889652417456,-0.5967439215960326
CUST00377,60,17,19586.78,1152.1635294117646,6855.35,2,1.4289599579813352,0.2892571142562538
CUST00378,197,16,13095.17,818.448125,4583.3,3,-0.20992061507129745,1.3859043756861364
CUST00379,71,11,15164.98,1378.634545454545,5307.75,0,-0.280907487170545,-0.19615586271123733
CUST00380,15,17,15387.34,905.1376470588236,5385.57,0,1.0949972660952212,-0.4906662904547949
CUST00381,12,16,15500.31,968.769375,5425.1,0,0.9410905767607289,-0.5728167573189901
CUST00382,92,15,13736.55,915.77,4807.82,0,0.16842850543472626,0.17321457974338156
CUST00383,208,14,18699.64,1335.688571428571,6544.88,3,0.09502452037140509,1.7567713212728973
CUST00384,109,13,12202.08,938.6215384615384,4270.72,0,-0.4700078336761907,0.15973464278167512
CUST00385,16,10,11188.35,1118.835,3915.92,1,-0.7228082454705956,-1.1311488274635262
CUST00386,117,6,2773.62,462.27,970.77,1,-2.9907271934334734,-0.7325653637490841
CUST00387,51,16,16819.34,1051.20875,5886.77,0,0.9327628991769505,-0.044070771518555436
CUST00388,255,19,17242.82,907.5168421052632,6034.97,3,0.6043913058509255,2.476140377916963
CUST00389,57,11,11109.75,1009.9772727272727,3888.41,1,-0.737521936073559,-0.6131502809117494
CUST00390,38,13,13404.97,1031.1515384615384,4691.75,0,0.007639875545330235,-0.5742408361140829
CUST00391,183,6,12365.04,2060.84,4327.77,3,-2.06049385630557,0.6290283129325438
CUST00392,23,13,12688.61,976.0469230769232,4441.0,0,-0.015981050457423963,-0.790864068767299
CUST00393,6,13,14797.33,1138.256153846154,5179.06,0,0.33201602478199893,-0.8511179740123248
CUST00394,21,12,10188.3,849.025,3565.91,1,-0.5097743612160303,-1.0273617697352635
CUST00395,15,19,25317.22,1332.485263157895,8861.03,2,2.7333148042023394,0.24934130011738853
CUST00396,408,10,11325.16,1132.516,3963.8,3,-2.490201213164574,3.3511567899110046
CUST00397,133,14,10759.55,768.5392857142857,3765.84,1,-0.5823310332141785,0.3972101583006378
CUST00398,18,14,16767.45,1197.675,5868.61,0,0.712241549891621,-0.5341269041528394
CUST00399,26,19,23164.47,1219.1826315789474,8107.57,2,2.4069884852099026,0.23832850103633
CUST00400,248,14,6404.07,457.4335714285714,2241.44,3,-1.6648669204763022,1.4333597151990656
CUST00401,172,12,18823.43,1568.6191666666666,6588.19,3,-0.08929344835472147,1.2436215697693431
CUST00402,8,15,16280.04,1085.336,5698.0,0,0.877295228235476,-0.6240871574381892
CUST00403,53,15,13730.84,915.3893333333332,4805.8,0,0.3452799441599921,-0.2722279207419136
CUST00404,26,11,7489.77,680.8881818181818,2621.43,1,-1.0608771181596552,-1.1965462938543832
CUST00405,89,7,10620.72,1517.2457142857145,3717.26,1,-1.6742365546661193,-0.4992918854286109
CUST00406,47,19,20410.61,1074.242631578947,7143.68,2,1.9579940050772418,0.30331063697039523
CUST00407,120,17,21462.52,1262.5011764705882,7511.879999999999,2,1.396446459176794,1.0929736770254908
CUST00408,33,13,17103.6,1315.6615384615384,5986.26,0,0.5050111592653665,-0.39669944724068507
CUST00409,5,12,14800.44,1233.37,5180.15,0,0.15490534353023794,-0.9174121953874934
CUST00410,2,16,19284.03,1205.251875,6749.42,2,1.4721477119868631,-0.4469397149037726
CUST00411,151,7,6329.34,904.1914285714286,2215.27,1,-2.5072149090098073,-0.06392922356268256
CUST00412,33,16,20671.65,1291.978125,7235.07,2,1.5090489426964404,-0.0051416129638679866
CUST00413,192,12,11510.94,959.245,4028.83,3,-1.1186928184757516,1.0080388853448223
CUST00414,110,12,10239.49,853.2908333333334,3583.84,1,-0.9084618307547152,-0.008418695839557176
CUST00415,39,13,7179.03,552.2330769230769,2512.65,1,-0.7958192574718495,-0.957737987418985
CUST00416,113,13,17776.34,1367.4107692307691,6221.73,0,0.227061249448241,0.5589575103977221
CUST00417,4,12,14181.92,1181.8266666666666,4963.67,0,0.08009098479943297,-0.9680570453466082
CUST00418,247,7,8863.26,1266.18,3102.15,3,-2.6191953036782696,1.1923788644763769
CUST00419,17,14,13706.12,979.0085714285716,4797.15,0,0.32396852994037,-0.7397184441514536
CUST00420,58,14,17534.7,1252.4785714285715,6137.15,0,0.628556637166718,-0.02896783891708284
CUST00421,11,20,16800.78,840.039,5880.29,2,1.8407716495464785,-0.2814239717717334
CUST00422,14,12,11407.33,950.6108333333332,3992.56,1,-0.3214757116298286,-1.0299252809698276
CUST00423,105,10,10435.09,1043.509,3652.27,1,-1.224721843942267,-0.1632317706556308
CUST00424,81,11,10741.51,976.5009090909092,3759.52,1,-0.8940566305822443,-0.36261205166374966
CUST00425,10,18,19031.11,1057.283888888889,6660.89,2,1.7673921681225877,-0.2615254826734435
CUST00426,61,16,19559.69,1222.480625,6845.89,2,1.23886716737903,0.24387194776934676
CUST00427,45,12,9576.24,798.02,3351.68,1,-0.6975957668396895,-0.7922889684024235
CUST00428,54,9,11454.84,1272.76,4009.19,1,-1.0437064377427776,-0.7356566191806531
CUST00429,10,9,6783.42,753.7133333333334,2374.18,1,-1.442786517559062,-1.5341052549000278
CUST00430,78,13,17517.47,1347.4976923076924,6131.110000000001,0,0.35321372074580726,0.14310641193353205
CUST00431,81,11,15647.31,1422.4827272727273,5476.55,0,-0.26454983299452195,-0.051438660366114365
CUST00432,121,13,15019.45,1155.3423076923077,5256.8,0,-0.16312732372241776,0.47538734871513316
CUST00433,51,11,12154.67,1104.97,4254.13,1,-0.5761183274409987,-0.6153452202956102
CUST00434,17,13,11008.02,846.7707692307692,3852.8,1,-0.20431185250065828,-0.9659372725964324
CUST00435,29,12,11654.96,971.2466666666666,4079.23,1,-0.3580016976971329,-0.8430334486392788
CUST00436,44,13,16857.79,1296.753076923077,5900.24,0,0.42338125932628123,-0.2867556262391651
CUST00437,71,12,13040.27,1086.6891666666668,4564.099999999999,1,-0.37148471785562115,-0.2758463952846752
CUST00438,29,22,19179.35,871.7886363636363,6712.79,2,2.4281515798067828,0.1850280232915548
CUST00439,33,12,16773.61,1397.8008333333337,5870.76,0,0.2806040171593422,-0.4727097837647042
CUST00440,238,8,8953.29,1119.16125,3133.64,3,-2.384598606496166,1.1504577693334128
CUST00441,39,11,13190.19,1199.108181818182,4616.57,1,-0.3886002794923376,-0.6866102937131183
CUST00442,66,15,16122.41,1074.8273333333334,5642.86,0,0.5929688324016634,0.02782873743775869
CUST00443,129,8,6581.9,822.7375,2303.68,1,-2.192567829875156,-0.2439011962352125
CUST00444,91,10,9197.27,919.727,3219.02,1,-1.3198093764215324,-0.401518735560886
CUST00445,94,18,22549.13,1252.7294444444444,7892.16,2,1.836331664214976,0.9202559770986386
CUST00446,10,13,14247.06,1095.9276923076925,4986.47,0,0.24319223273216056,-0.840372168283046
CUST00447,108,10,9273.53,927.353,3245.73,1,-1.3874322491673312,-0.20267221820009784
CUST00448,301,12,13799.88,1149.99,4829.95,3,-1.3213034873592082,2.3971680726688205
CUST00449,110,11,14666.85,1333.35,5133.39,1,-0.5224111141009143,0.21732822090598322
CUST00450,107,16,13156.35,822.271875,4604.74,0,0.20773948731571162,0.36267658065139113
CUST00451,60,16,15442.64,965.165,5404.93,0,0.715125331669022,-0.028683588450218067
CUST00452,2,17,17116.69,1006.8641176470588,5990.83,0,1.3761002471338297,-0.5293342553191565
CUST00453,56,14,19055.4,1361.1,6669.38,0,0.8327980481203648,0.04466506463754459
CUST00454,40,8,9075.77,1134.47125,3176.52,1,-1.4673010928839436,-1.1014118939117579
CUST00455,531,9,17088.13,1898.6811111111112,5980.84,3,-2.49283956294357,5.065335885559977
CUST00456,92,13,16564.69,1274.206923076923,5797.64,0,0.1672058985845114,0.24244428984449465
CUST00457,11,18,18454.95,1025.275,6459.2300000000005,2,1.6889065185077403,-0.28665881917025016
CUST00458,13,19,20601.73,1084.3015789473684,7210.6,2,2.137335253019621,-0.07258541781202361
CUST00459,92,13,14416.21,1108.9392307692308,5045.67,0,-0.10848466452064365,0.1061668615483669
CUST00460,6,15,10526.61,701.774,3684.31,0,0.14812837111117821,-1.0118500916347681
CUST00461,10,17,17280.84,1016.52,6048.28,0,1.3607362766835511,-0.42762374454953694
CUST00462,43,16,14791.39,924.461875,5176.98,0,0.708966127374386,-0.2640015453850262
CUST00463,96,13,13304.35,1023.4115384615384,4656.530000000001,0,-0.26937106052035525,0.08129118559905342
CUST00464,154,12,18636.03,1553.0024999999998,6522.61,0,-0.03137849727338622,1.0263131604331726
CUST00465,134,14,15401.16,1100.0828571428572,5390.39,0,0.008721758046935557,0.7030383746415054
CUST00466,68,11,11013.3,1001.2090909090908,3854.65,1,-0.7999861269972542,-0.4937326008608972
CUST00467,3,12,9545.16,795.43,3340.81,1,-0.5103394598580078,-1.273577627673086
CUST00468,109,14,12370.94,883.6385714285715,4329.83,0,-0.26627671388972857,0.22552455276164696
CUST00469,6,12,11756.32,979.6933333333332,4114.71,1,-0.2402661873220417,-1.0990874787200684
CUST00470,12,9,13338.08,1482.0088888888888,4668.34,1,-0.6108067183190622,-1.0955205472293152
CUST00471,23,18,24013.45,1334.0805555555555,8404.7,2,2.347525780157798,0.20286292302389675
CUST00472,94,18,24737.18,1374.2877777777778,8658.0,2,2.1170998056927814,1.059043318374025
CUST00473,136,17,20121.61,1183.624117647059,7042.56,2,1.151527348313865,1.1905172195627474
CUST00474,103,8,8237.71,1029.71375,2883.21,1,-1.8617067066219697,-0.4355938864182129
CUST00475,102,21,16900.05,804.7642857142857,5915.02,2,1.6212100656270665,0.8184726053378915
CUST00476,15,15,14351.43,956.762,5022.99,0,0.5979440625596872,-0.6665320882511966
CUST00477,256,15,19765.1,1317.6733333333334,6917.8,3,0.1952412597027201,2.4272234539178807
CUST00478,18,11,11024.18,1002.198181818182,3858.46,1,-0.570918043692489,-1.0636582767350178
CUST00479,130,11,13881.28,1261.9345454545455,4858.44,1,-0.7142833719647678,0.39574607281159463
CUST00480,542,10,13979.51,1397.951,4892.81,3,-2.7597588643246924,5.048771717076487
CUST00481,177,10,17540.57,1754.057,6139.2,3,-0.6408021985036854,1.1091533882106817
CUST00482,54,9,10187.31,1131.9233333333332,3565.57,1,-1.2063544770322647,-0.8160556588217904
CUST00483,49,10,10451.08,1045.108,3657.87,1,-0.9676774142658754,-0.8013072157079769
CUST00484,170,7,10453.05,1493.292857142857,3658.57,3,-2.064580380081735,0.4144704391557716
CUST00485,270,8,7806.0,975.75,2732.1,3,-2.6775276460086666,1.442879622263925
CUST00486,6,18,18853.09,1047.3938888888888,6598.58,2,1.7627625977004209,-0.31846650001920795
CUST00487,17,17,14511.04,853.590588235294,5078.85,0,0.9734445461533421,-0.5234250993964751
CUST00488,27,14,9230.62,659.33,3230.7,1,-0.2958570451804267,-0.909474880066585
CUST00489,38,16,15519.29,969.955625,5431.74,0,0.8251366428613567,-0.2748926504432244
CUST00490,46,6,10755.82,1792.6366666666663,3764.52,1,-1.6431659679751671,-1.036531285924639
CUST00491,20,15,16010.03,1067.3353333333334,5603.51,0,0.7880065717461849,-0.5042660192051049
CUST00492,704,12,12702.16,1058.513333333333,4445.76,3,-3.2971978052982216,6.926703304301057
CUST00493,158,10,7228.66,722.866,2530.01,1,-1.8774996661639411,0.23823809500830517
CUST00494,52,6,4808.860000000001,801.4766666666668,1683.1,1,-2.4335938951789937,-1.3452712421901443
CUST00495,131,14,9986.3,713.3071428571428,3495.2,1,-0.6724467339092651,0.3253385160182537
CUST00496,42,12,10664.06,888.6716666666666,3732.43,1,-0.5443475963682063,-0.7575258264705553
CUST00497,13,25,28770.82,1150.8328,10069.79,2,4.277962947330939,0.7760524900250184
CUST00498,16,15,11931.4,795.4266666666666,4176.0,0,0.2828550661169884,-0.8086215340496403
CUST00499,54,21,20176.53,960.7871428571428,7061.79,2,2.260209428526947,0.47850756881098866
CUST00500,119,13,10866.88,835.9138461538461,3803.4,1,-0.6868736068350801,0.18916647395691935
CUST00501,7,21,28504.63,1357.3633333333337,9976.63,2,3.5428736096924958,0.4703775573342252
CUST00502,51,16,15776.99,986.061875,5521.93,0,0.799009706942134,-0.11018671273488923
CUST00503,174,10,7697.11,769.711,2693.97,3,-1.8902437150016507,0.4505487881180045
CUST00504,117,13,14569.68,1120.7446153846154,5099.38,0,-0.2026275517833924,0.40120931210948607
CUST00505,192,9,15335.57,1703.9522222222222,5367.45,3,-1.174110129732908,1.0853964790059978
CUST00506,13,14,16108.3,1150.5928571428572,5637.92,0,0.6504273526723965,-0.6329981658418391
CUST00507,60,14,11938.49,852.7492857142857,4178.47,0,-0.09864968239240379,-0.36110909339662084
CUST00508,102,15,18695.16,1246.344,6543.3,0,0.7591774287016154,0.6018608513530036
CUST00509,29,21,23397.22,1114.1533333333334,8189.04,2,2.7873207727485183,0.3974870535062662
CUST00510,188,7,13011.1,1858.7285714285715,4553.89,3,-1.818296160854184,0.7821484518348708
CUST00511,32,14,14074.99,1005.3564285714284,4926.2300000000005,0,0.3029999257760246,-0.5451363957580964
CUST00512,203,13,17028.7,1309.9,5960.04,3,-0.2786846363526999,1.538643357902977
CUST00513,153,13,13697.18,1053.6292307692308,4794.01,3,-0.4785096021443521,0.7567102738440104
CUST00514,2,15,19376.48,1291.7653333333333,6781.76,0,1.3019476006552195,-0.4961548116259708
CUST00515,55,10,13361.51,1336.151,4676.53,1,-0.6215349117975759,-0.5482256373928303
CUST00516,12,16,17269.19,1079.324375,6044.21,0,1.1680712902258048,-0.4606172407470627
CUST00517,15,17,19160.5,1127.0882352941176,6706.2,2,1.5791649591088155,-0.25133590741663886
CUST00518,2,17,17052.7,1003.1,5968.45,0,1.367889121531963,-0.5333931214182912
CUST00519,57,13,15620.04,1201.5415384615385,5467.02,0,0.2053598433115473,-0.21690562395747767
CUST00520,155,7,4086.93,583.8471428571429,1430.43,1,-2.8131722231090746,-0.1605153397116662
CUST00521,124,15,14622.25,974.8166666666668,5117.82,0,0.13637048072671504,0.5945883656459227
CUST00522,31,13,16483.71,1267.9776923076922,5769.28,0,0.4345744431350916,-0.4588435116989822
CUST00523,14,15,15844.64,1056.3093333333334,5545.63,0,0.7941045478237293,-0.5832305511572404
CUST00524,53,15,16449.73,1096.6486666666667,5757.42,0,0.6941648838014945,-0.09976956086885973
CUST00525,52,19,22935.75,1207.1447368421052,8027.52,2,2.2592499629126177,0.520541072785424
CUST00526,99,12,8308.19,692.3491666666667,2907.85,1,-1.1061962636657676,-0.2564559372675098
CUST00527,10,9,7313.12,812.5688888888889,2559.6,1,-1.3748160029269496,-1.5005065461531655
CUST00528,37,18,24965.24,1386.957777777778,8737.84,2,2.4059102612868224,0.4230070926433958
CUST00529,65,10,14700.18,1470.018,5145.07,1,-0.4952926616236992,-0.3491910511543938
CUST00530,35,17,19532.04,1148.9435294117648,6836.22,2,1.535771768992675,0.00047707735301236973
CUST00531,15,16,12683.54,792.7212499999999,4439.24,0,0.5659854659962676,-0.7172466681537989
CUST00532,19,17,16910.33,994.7252941176472,5918.63,0,1.272211890443671,-0.34841423798864607
CUST00533,34,13,15141.240000000002,1164.7107692307693,5299.45,0,0.24864986799857686,-0.5097590251286576
CUST00534,50,18,17086.57,949.2538888888888,5980.3,2,1.3357333798564048,0.07162557351444818
CUST00535,16,12,12681.58,1056.7983333333334,4438.55,0,-0.16707224836972734,-0.9262753621494447
CUST00536,14,14,9113.99,650.9992857142857,3189.91,1,-0.25162816382198944,-1.0652327908862664
CUST00537,15,14,16200.1,1157.15,5670.03,0,0.6531001475792013,-0.6043506883235655
CUST00538,51,20,21122.95,1056.1475,7393.04,2,2.213250115858745,0.4492225801515747
CUST00539,22,13,16502.81,1269.4469230769232,5775.98,0,0.4780062891694395,-0.5603428469189909
CUST00540,123,15,10920.13,728.0086666666667,3822.05,0,-0.3341279990529507,0.3483517122285772
CUST00541,19,20,24958.58,1247.929,8735.52,2,2.8511439530040437,0.32732130995192926
CUST00542,25,15,12934.42,862.2946666666667,4527.05,0,0.37058052122625923,-0.6422894403166185
CUST00543,15,20,23815.73,1190.7865,8335.5,2,2.7227084704948448,0.20918142124457265
CUST00544,79,10,13744.33,1374.433,4810.52,1,-0.6816944227691756,-0.25004790240305513
CUST00545,53,13,13757.04,1058.233846153846,4814.97,0,-0.015484485926584258,-0.38072440657469425
CUST00546,128,9,8083.04,898.1155555555556,2829.07,1,-1.8133265833667431,-0.10501748976659418
CUST00547,57,17,20668.97,1215.8217647058823,7234.15,2,1.5814856931170083,0.32366314701265525
CUST00548,42,12,11089.0,924.0833333333334,3881.16,1,-0.4898197683754372,-0.7305720124345129
CUST00549,3,20,24223.46,1211.173,8478.18,2,2.82966920415071,0.09809582042628541
CUST00550,114,11,11835.33,1075.939090909091,4142.37,1,-0.9039623679300736,0.08337503790809624
CUST00551,75,9,9846.88,1094.0977777777778,3446.41,1,-1.3456603048549782,-0.5979903972487974
CUST00552,114,8,9918.01,1239.75125,3471.31,1,-1.696180314437102,-0.20347749810610385
CUST00553,199,13,10927.11,840.5469230769231,3824.49,3,-1.043420118346212,1.1059721099141095
CUST00554,4,14,19856.75,1418.3392857142858,6949.85,0,1.1724052412653019,-0.4979459729041903
CUST00555,44,16,14748.43,921.776875,5161.95,0,0.6989001084973949,-0.25531416920706024
CUST00556,17,19,22990.44,1210.0231578947369,8046.65,2,2.425638104529317,0.12457898907423771
CUST00557,78,17,13197.68,776.3341176470589,4619.2,0,0.5271558442077467,0.08942014304921042
CUST00558,148,13,13268.39,1020.6453846153846,4643.9400000000005,0,-0.5107642604724054,0.6724506763931215
CUST00559,20,11,13953.79,1268.5263636363636,4883.82,0,-0.20410062705988732,-0.8550093801702396
CUST00560,121,17,23620.78,1389.4576470588236,8267.26,2,1.668838541524077,1.2412837635447223
CUST00561,10,15,13237.07,882.4713333333333,4632.9800000000005,0,0.47771782462744805,-0.7942771808041933
CUST00562,25,8,9738.2,1217.275,3408.38,1,-1.313997220190058,-1.2305788992040407
CUST00563,23,9,12515.32,1390.591111111111,4380.37,1,-0.7664702003177989,-1.0221724880014451
CUST00564,166,13,14939.34,1149.18,5228.76,3,-0.3783117262177577,0.9838602078010452
CUST00565,113,16,15452.78,965.79875,5408.48,0,0.4750941929478455,0.5768123270417246
CUST00566,2,16,20012.44,1250.7775,7004.349999999999,2,1.5656164727253508,-0.40073689172404436
CUST00567,159,11,14270.9,1297.3545454545454,4994.81,3,-0.7963375118833853,0.7514167088125976
CUST00568,158,20,26191.41,1309.5705,9167.0,2,2.376411239709558,1.9918312380393102
CUST00569,84,14,20520.85,1465.775,7182.29,0,0.8933466562614263,0.45716295218074715
CUST00570,67,18,21884.06,1215.7811111111112,7659.42,2,1.8739334876591576,0.5699382636087631
CUST00571,121,15,14604.72,973.648,5111.67,0,0.14778136905999656,0.559239495659074
CUST00572,146,16,16448.18,1028.01125,5756.85,0,0.4525593107065058,1.0165566661607366
CUST00573,194,19,24328.5,1280.4473684210527,8514.98,2,1.791377687655374,2.2294316249439765
